date,family,sales,onpromotion,typeholiday,dcoilwtico,day,month,year
2016-11-27,MEATS,102.334,0,NDay,46.18271528751753,27,11,2016
2016-11-27,SEAFOOD,15.623,1,NDay,46.1803366058906,27,11,2016
2016-11-28,BEVERAGES,2655.0,64,Event,45.66,28,11,2016
2016-11-28,DAIRY,883.0,20,Event,45.66,28,11,2016
2016-11-28,FROZEN FOODS,138.378,3,Event,45.66,28,11,2016
2016-11-28,MEATS,372.85,0,Event,45.66,28,11,2016
2016-11-28,SEAFOOD,25.712,0,Event,45.66,28,11,2016
2016-11-29,BEVERAGES,2239.0,49,NDay,45.29,29,11,2016
2016-11-29,DAIRY,740.0,15,NDay,45.29,29,11,2016
2016-11-29,FROZEN FOODS,79.0,2,NDay,45.29,29,11,2016
2016-11-29,MEATS,440.941,0,NDay,45.29,29,11,2016
2016-11-29,SEAFOOD,19.791,1,NDay,45.29,29,11,2016
2016-11-30,BEVERAGES,3301.0,68,NDay,49.41,30,11,2016
2016-11-30,DAIRY,884.0,23,NDay,49.41,30,11,2016
2016-11-30,FROZEN FOODS,131.77,1,NDay,49.41,30,11,2016
2016-11-30,MEATS,322.938,1,NDay,49.41,30,11,2016
2016-11-30,SEAFOOD,24.933,1,NDay,49.41,30,11,2016
2016-12-01,BEVERAGES,2647.0,63,NDay,51.08,1,12,2016
2016-12-01,DAIRY,844.0,21,NDay,51.08,1,12,2016
2016-12-01,FROZEN FOODS,147.499,2,NDay,51.08,1,12,2016
2016-12-01,MEATS,244.25299,0,NDay,51.08,1,12,2016
2016-12-01,SEAFOOD,23.498001,1,NDay,51.08,1,12,2016
2016-12-02,BEVERAGES,3314.0,65,NDay,51.7,2,12,2016
2016-12-02,DAIRY,915.0,20,NDay,51.7,2,12,2016
2016-12-02,FROZEN FOODS,177.824,2,NDay,51.7,2,12,2016
2016-12-02,MEATS,929.435,47,NDay,51.7,2,12,2016
2016-12-02,SEAFOOD,45.715,6,NDay,51.7,2,12,2016
2016-12-03,BEVERAGES,2594.0,65,NDay,51.70002244039271,3,12,2016
2016-12-03,DAIRY,756.0,19,NDay,51.70005049088359,3,12,2016
2016-12-03,FROZEN FOODS,154.601,1,NDay,51.700067321178125,3,12,2016
2016-12-03,MEATS,258.83002,0,NDay,51.70014025245442,3,12,2016
2016-12-03,SEAFOOD,15.875,1,NDay,51.700185133239835,3,12,2016
2016-12-04,BEVERAGES,1316.0,51,NDay,51.71001963534362,4,12,2016
2016-12-04,DAIRY,435.0,12,NDay,51.7100476858345,4,12,2016
2016-12-04,FROZEN FOODS,57.0,1,NDay,51.71006451612903,4,12,2016
2016-12-04,MEATS,111.673004,0,NDay,51.71013744740533,4,12,2016
2016-12-04,SEAFOOD,16.044,0,NDay,51.71018232819075,4,12,2016
2016-12-05,BEVERAGES,2496.0,61,Additional,51.72,5,12,2016
2016-12-05,DAIRY,655.0,20,Additional,51.72,5,12,2016
2016-12-05,FROZEN FOODS,189.075,0,Additional,51.72,5,12,2016
2016-12-05,MEATS,385.81,1,Additional,51.72,5,12,2016
2016-12-05,SEAFOOD,18.48,0,Additional,51.72,5,12,2016
2016-12-06,BEVERAGES,1037.0,51,Holiday,50.95,6,12,2016
2016-12-06,DAIRY,313.0,12,Holiday,50.95,6,12,2016
2016-12-06,FROZEN FOODS,91.918,1,Holiday,50.95,6,12,2016
2016-12-06,MEATS,180.275,0,Holiday,50.95,6,12,2016
2016-12-06,SEAFOOD,8.976,1,Holiday,50.95,6,12,2016
2016-12-07,BEVERAGES,3078.0,84,NDay,49.85,7,12,2016
2016-12-07,DAIRY,969.0,29,NDay,49.85,7,12,2016
2016-12-07,FROZEN FOODS,217.886,3,NDay,49.85,7,12,2016
2016-12-07,MEATS,296.874,0,NDay,49.85,7,12,2016
2016-12-07,SEAFOOD,45.152,0,NDay,49.85,7,12,2016
2016-12-08,BEVERAGES,2378.0,55,Holiday,50.84,8,12,2016
2016-12-08,DAIRY,740.0,19,Holiday,50.84,8,12,2016
2016-12-08,FROZEN FOODS,170.813,1,Holiday,50.84,8,12,2016
2016-12-08,MEATS,208.818,0,Holiday,50.84,8,12,2016
2016-12-08,SEAFOOD,25.999,1,Holiday,50.84,8,12,2016
2016-12-09,BEVERAGES,2741.0,58,NDay,51.51,9,12,2016
2016-12-09,DAIRY,846.0,20,NDay,51.51,9,12,2016
2016-12-09,FROZEN FOODS,178.513,1,NDay,51.51,9,12,2016
2016-12-09,MEATS,688.394,45,NDay,51.51,9,12,2016
2016-12-09,SEAFOOD,37.564,6,NDay,51.51,9,12,2016
2016-12-10,BEVERAGES,2677.0,60,NDay,51.51138008415147,10,12,2016
2016-12-10,DAIRY,758.0,21,NDay,51.51310518934081,10,12,2016
2016-12-10,FROZEN FOODS,184.449,2,NDay,51.51414025245442,10,12,2016
2016-12-10,MEATS,222.533,0,NDay,51.5186255259467,10,12,2016
2016-12-10,SEAFOOD,29.593,1,NDay,51.521385694249645,10,12,2016
2016-12-11,BEVERAGES,1181.0,47,NDay,52.12620757363254,11,12,2016
2016-12-11,DAIRY,359.0,19,NDay,52.12793267882188,11,12,2016
2016-12-11,FROZEN FOODS,84.55,2,NDay,52.12896774193548,11,12,2016
2016-12-11,MEATS,204.414,0,NDay,52.13345301542777,11,12,2016
2016-12-11,SEAFOOD,14.105,1,NDay,52.13621318373072,11,12,2016
2016-12-12,BEVERAGES,2701.0,61,NDay,52.74,12,12,2016
2016-12-12,DAIRY,764.0,20,NDay,52.74,12,12,2016
2016-12-12,FROZEN FOODS,160.121,1,NDay,52.74,12,12,2016
2016-12-12,MEATS,225.815,0,NDay,52.74,12,12,2016
2016-12-12,SEAFOOD,16.735,1,NDay,52.74,12,12,2016
2016-12-13,BEVERAGES,3153.0,53,NDay,52.99,13,12,2016
2016-12-13,DAIRY,781.0,22,NDay,52.99,13,12,2016
2016-12-13,FROZEN FOODS,762.781,2,NDay,52.99,13,12,2016
2016-12-13,MEATS,233.178,1,NDay,52.99,13,12,2016
2016-12-13,SEAFOOD,12.860001,0,NDay,52.99,13,12,2016
2016-12-14,BEVERAGES,2422.0,60,NDay,51.01,14,12,2016
2016-12-14,DAIRY,836.0,22,NDay,51.01,14,12,2016
2016-12-14,FROZEN FOODS,522.501,8,NDay,51.01,14,12,2016
2016-12-14,MEATS,243.178,0,NDay,51.01,14,12,2016
2016-12-14,SEAFOOD,32.599,0,NDay,51.01,14,12,2016
2016-12-15,BEVERAGES,2320.0,60,NDay,50.9,15,12,2016
2016-12-15,DAIRY,835.0,19,NDay,50.9,15,12,2016
2016-12-15,FROZEN FOODS,343.243,7,NDay,50.9,15,12,2016
2016-12-15,MEATS,247.61299,0,NDay,50.9,15,12,2016
2016-12-15,SEAFOOD,21.09,0,NDay,50.9,15,12,2016
2016-12-16,BEVERAGES,2312.0,62,NDay,51.93,16,12,2016
2016-12-16,DAIRY,886.0,21,NDay,51.93,16,12,2016
2016-12-16,FROZEN FOODS,929.12897,8,NDay,51.93,16,12,2016
2016-12-16,MEATS,687.601,44,NDay,51.93,16,12,2016
2016-12-16,SEAFOOD,46.249,6,NDay,51.93,16,12,2016
2016-12-17,BEVERAGES,2717.0,57,NDay,51.93022440392707,17,12,2016
2016-12-17,DAIRY,832.0,22,NDay,51.93050490883591,17,12,2016
2016-12-17,FROZEN FOODS,630.811,8,NDay,51.930673211781205,17,12,2016
2016-12-17,MEATS,263.457,0,NDay,51.93140252454418,17,12,2016
2016-12-17,SEAFOOD,22.89,0,NDay,51.93185133239832,17,12,2016
2016-12-18,BEVERAGES,1651.0,52,NDay,52.03019635343619,18,12,2016
2016-12-18,DAIRY,531.0,18,NDay,52.030476858345025,18,12,2016
2016-12-18,FROZEN FOODS,286.632,11,NDay,52.03064516129032,18,12,2016
2016-12-18,MEATS,176.26,0,NDay,52.031374474053294,18,12,2016
2016-12-18,SEAFOOD,17.772999,1,NDay,52.031823281907435,18,12,2016
2016-12-19,BEVERAGES,3278.0,61,NDay,52.13,19,12,2016
2016-12-19,DAIRY,864.0,17,NDay,52.13,19,12,2016
2016-12-19,FROZEN FOODS,1135.8,2,NDay,52.13,19,12,2016
2016-12-19,MEATS,242.654,0,NDay,52.13,19,12,2016
2016-12-19,SEAFOOD,19.802,1,NDay,52.13,19,12,2016
2016-12-20,BEVERAGES,2768.0,68,NDay,52.22,20,12,2016
2016-12-20,DAIRY,924.0,27,NDay,52.22,20,12,2016
2016-12-20,FROZEN FOODS,1240.125,2,NDay,52.22,20,12,2016
2016-12-20,MEATS,270.232,0,NDay,52.22,20,12,2016
2016-12-20,SEAFOOD,27.537,0,NDay,52.22,20,12,2016
2016-12-21,BEVERAGES,3146.0,61,Additional,51.44,21,12,2016
2016-12-21,DAIRY,1062.0,28,Additional,51.44,21,12,2016
2016-12-21,FROZEN FOODS,1016.166,3,Additional,51.44,21,12,2016
2016-12-21,MEATS,322.45898,3,Additional,51.44,21,12,2016
2016-12-21,SEAFOOD,31.789,0,Additional,51.44,21,12,2016
2016-12-22,BEVERAGES,2574.0,63,Holiday,51.98,22,12,2016
2016-12-22,DAIRY,985.0,22,Holiday,51.98,22,12,2016
2016-12-22,FROZEN FOODS,993.369,2,Holiday,51.98,22,12,2016
2016-12-22,MEATS,311.338,2,Holiday,51.98,22,12,2016
2016-12-22,SEAFOOD,20.01,0,Holiday,51.98,22,12,2016
2016-12-23,BEVERAGES,2996.0,57,Additional,52.01,23,12,2016
2016-12-23,DAIRY,1225.0,28,Additional,52.01,23,12,2016
2016-12-23,FROZEN FOODS,888.04803,4,Additional,52.01,23,12,2016
2016-12-23,MEATS,835.525,46,Additional,52.01,23,12,2016
2016-12-23,SEAFOOD,29.066,5,Additional,52.01,23,12,2016
2016-12-24,BEVERAGES,2576.0,56,Additional,52.01090883590463,24,12,2016
2016-12-24,DAIRY,934.0,23,Additional,52.01204488078541,24,12,2016
2016-12-24,FROZEN FOODS,312.693,2,Additional,52.012726507713886,24,12,2016
2016-12-24,MEATS,191.958,0,Additional,52.01568022440392,24,12,2016
2016-12-24,SEAFOOD,15.585,0,Additional,52.01749789621318,24,12,2016
2016-12-26,BEVERAGES,696.0,39,Additional,52.415795231416546,26,12,2016
2016-12-26,DAIRY,257.0,19,Additional,52.41693127629733,26,12,2016
2016-12-26,FROZEN FOODS,70.777,0,Additional,52.41761290322581,26,12,2016
2016-12-26,MEATS,80.884,0,Additional,52.420566619915846,26,12,2016
2016-12-26,SEAFOOD,8.707,0,Additional,52.4223842917251,26,12,2016
2016-12-27,BEVERAGES,2379.0,56,NDay,52.82,27,12,2016
2016-12-27,DAIRY,835.0,23,NDay,52.82,27,12,2016
2016-12-27,FROZEN FOODS,241.054,1,NDay,52.82,27,12,2016
2016-12-27,MEATS,229.281,0,NDay,52.82,27,12,2016
2016-12-27,SEAFOOD,22.449,0,NDay,52.82,27,12,2016
2016-12-28,BEVERAGES,2284.0,58,NDay,54.01,28,12,2016
2016-12-28,DAIRY,712.0,30,NDay,54.01,28,12,2016
2016-12-28,FROZEN FOODS,294.232,8,NDay,54.01,28,12,2016
2016-12-28,MEATS,236.942,2,NDay,54.01,28,12,2016
2016-12-28,SEAFOOD,32.762,1,NDay,54.01,28,12,2016
2016-12-29,BEVERAGES,2054.0,51,NDay,53.8,29,12,2016
2016-12-29,DAIRY,652.0,24,NDay,53.8,29,12,2016
2016-12-29,FROZEN FOODS,325.8,8,NDay,53.8,29,12,2016
2016-12-29,MEATS,234.882,1,NDay,53.8,29,12,2016
2016-12-29,SEAFOOD,16.959,1,NDay,53.8,29,12,2016
2016-12-30,BEVERAGES,2581.0,49,NDay,53.75,30,12,2016
2016-12-30,DAIRY,882.0,23,NDay,53.75,30,12,2016
2016-12-30,FROZEN FOODS,368.557,8,NDay,53.75,30,12,2016
2016-12-30,MEATS,616.282,46,NDay,53.75,30,12,2016
2016-12-30,SEAFOOD,38.04,6,NDay,53.75,30,12,2016
2016-12-31,BEVERAGES,2318.0,53,Additional,53.74896016457827,31,12,2016
2016-12-31,DAIRY,631.0,24,Additional,53.747660370301105,31,12,2016
2016-12-31,FROZEN FOODS,308.707,5,Additional,53.74688049373481,31,12,2016
2016-12-31,MEATS,187.434,0,Additional,53.743501028614176,31,12,2016
2016-12-31,SEAFOOD,17.673,0,Additional,53.74142135777071,31,12,2016
2017-01-01,BEVERAGES,0.0,0,NDay,53.28571348419675,1,1,2017
2017-01-01,DAIRY,0.0,0,NDay,53.28441368991958,1,1,2017
2017-01-01,FROZEN FOODS,0.0,0,NDay,53.28363381335328,1,1,2017
2017-01-01,MEATS,0.0,0,NDay,53.28025434823265,1,1,2017
2017-01-01,SEAFOOD,0.0,0,NDay,53.27817467738919,1,1,2017
2017-01-02,BEVERAGES,1434.0,31,Transfer,52.822466803815225,2,1,2017
2017-01-02,DAIRY,376.0,11,Transfer,52.82116700953806,2,1,2017
2017-01-02,FROZEN FOODS,72.15,1,Transfer,52.82038713297176,2,1,2017
2017-01-02,MEATS,116.724,0,Transfer,52.81700766785113,2,1,2017
2017-01-02,SEAFOOD,12.728,0,Transfer,52.814927997007665,2,1,2017
2017-01-03,BEVERAGES,3081.0,42,NDay,52.36,3,1,2017
2017-01-03,DAIRY,1045.0,14,NDay,52.36,3,1,2017
2017-01-03,FROZEN FOODS,124.176,1,NDay,52.36,3,1,2017
2017-01-03,MEATS,344.583,0,NDay,52.36,3,1,2017
2017-01-03,SEAFOOD,30.082,0,NDay,52.36,3,1,2017
2017-01-04,BEVERAGES,3039.0,54,NDay,53.26,4,1,2017
2017-01-04,DAIRY,1029.0,32,NDay,53.26,4,1,2017
2017-01-04,FROZEN FOODS,115.0,2,NDay,53.26,4,1,2017
2017-01-04,MEATS,326.203,0,NDay,53.26,4,1,2017
2017-01-04,SEAFOOD,39.352,1,NDay,53.26,4,1,2017
2017-01-05,BEVERAGES,2617.0,32,NDay,53.77,5,1,2017
2017-01-05,DAIRY,853.0,24,NDay,53.77,5,1,2017
2017-01-05,FROZEN FOODS,157.514,2,NDay,53.77,5,1,2017
2017-01-05,MEATS,274.205,0,NDay,53.77,5,1,2017
2017-01-05,SEAFOOD,25.228,1,NDay,53.77,5,1,2017
2017-01-06,BEVERAGES,2761.0,39,NDay,53.98,6,1,2017
2017-01-06,DAIRY,927.0,27,NDay,53.98,6,1,2017
2017-01-06,FROZEN FOODS,169.799,4,NDay,53.98,6,1,2017
2017-01-06,MEATS,720.991,49,NDay,53.98,6,1,2017
2017-01-06,SEAFOOD,53.516,7,NDay,53.98,6,1,2017
2017-01-07,BEVERAGES,2503.0,30,NDay,53.97772230014025,7,1,2017
2017-01-07,DAIRY,836.0,24,NDay,53.97487517531557,7,1,2017
2017-01-07,FROZEN FOODS,111.19,2,NDay,53.97316690042076,7,1,2017
2017-01-07,MEATS,254.636,0,NDay,53.965764375876574,7,1,2017
2017-01-07,SEAFOOD,28.926,1,NDay,53.96120897615708,7,1,2017
2017-01-08,BEVERAGES,1356.0,32,NDay,52.96300701262272,8,1,2017
2017-01-08,DAIRY,447.0,19,NDay,52.960159887798035,8,1,2017
2017-01-08,FROZEN FOODS,75.6,2,NDay,52.958451612903225,8,1,2017
2017-01-08,MEATS,122.859,0,NDay,52.95104908835905,8,1,2017
2017-01-08,SEAFOOD,18.886,1,NDay,52.94649368863955,8,1,2017
2017-01-09,BEVERAGES,4100.0,34,NDay,51.95,9,1,2017
2017-01-09,DAIRY,853.0,26,NDay,51.95,9,1,2017
2017-01-09,FROZEN FOODS,105.829,1,NDay,51.95,9,1,2017
2017-01-09,MEATS,274.457,0,NDay,51.95,9,1,2017
2017-01-09,SEAFOOD,21.331,0,NDay,51.95,9,1,2017
2017-01-10,BEVERAGES,2370.0,35,NDay,50.82,10,1,2017
2017-01-10,DAIRY,923.0,25,NDay,50.82,10,1,2017
2017-01-10,FROZEN FOODS,77.0,2,NDay,50.82,10,1,2017
2017-01-10,MEATS,354.819,0,NDay,50.82,10,1,2017
2017-01-10,SEAFOOD,27.286,0,NDay,50.82,10,1,2017
2017-01-11,BEVERAGES,2607.0,35,NDay,52.19,11,1,2017
2017-01-11,DAIRY,958.0,26,NDay,52.19,11,1,2017
2017-01-11,FROZEN FOODS,126.0,2,NDay,52.19,11,1,2017
2017-01-11,MEATS,335.086,1,NDay,52.19,11,1,2017
2017-01-11,SEAFOOD,18.963,0,NDay,52.19,11,1,2017
2017-01-12,BEVERAGES,2430.0,31,NDay,53.01,12,1,2017
2017-01-12,DAIRY,674.0,25,NDay,53.01,12,1,2017
2017-01-12,FROZEN FOODS,98.3,1,NDay,53.01,12,1,2017
2017-01-12,MEATS,253.676,0,NDay,53.01,12,1,2017
2017-01-12,SEAFOOD,18.498,0,NDay,53.01,12,1,2017
2017-01-13,BEVERAGES,2784.0,43,NDay,52.36,13,1,2017
2017-01-13,DAIRY,841.0,28,NDay,52.36,13,1,2017
2017-01-13,FROZEN FOODS,171.21,3,NDay,52.36,13,1,2017
2017-01-13,MEATS,768.371,48,NDay,52.36,13,1,2017
2017-01-13,SEAFOOD,50.286,6,NDay,52.36,13,1,2017
2017-01-14,BEVERAGES,2978.0,41,NDay,52.36006732747335,14,1,2017
2017-01-14,DAIRY,903.0,28,NDay,52.360151486815035,14,1,2017
2017-01-14,FROZEN FOODS,105.0,2,NDay,52.36020198242005,14,1,2017
2017-01-14,MEATS,258.474,2,NDay,52.36042079670843,14,1,2017
2017-01-14,SEAFOOD,29.448,1,NDay,52.36055545165513,14,1,2017
2017-01-15,BEVERAGES,1342.0,36,NDay,52.39006171685057,15,1,2017
2017-01-15,DAIRY,466.0,19,NDay,52.39014587619226,15,1,2017
2017-01-15,FROZEN FOODS,58.0,2,NDay,52.39019637179727,15,1,2017
2017-01-15,MEATS,119.443,1,NDay,52.390415186085654,15,1,2017
2017-01-15,SEAFOOD,25.709,1,NDay,52.39054984103235,15,1,2017
2017-01-16,BEVERAGES,2609.0,41,NDay,52.42005610622779,16,1,2017
2017-01-16,DAIRY,782.0,18,NDay,52.42014026556948,16,1,2017
2017-01-16,FROZEN FOODS,91.0,2,NDay,52.42019076117449,16,1,2017
2017-01-16,MEATS,263.016,1,NDay,52.42040957546288,16,1,2017
2017-01-16,SEAFOOD,24.364,1,NDay,52.420544230409575,16,1,2017
2017-01-17,BEVERAGES,2762.0,41,NDay,52.45,17,1,2017
2017-01-17,DAIRY,819.0,24,NDay,52.45,17,1,2017
2017-01-17,FROZEN FOODS,105.724,3,NDay,52.45,17,1,2017
2017-01-17,MEATS,241.312,0,NDay,52.45,17,1,2017
2017-01-17,SEAFOOD,23.685,1,NDay,52.45,17,1,2017
2017-01-18,BEVERAGES,2746.0,41,NDay,51.12,18,1,2017
2017-01-18,DAIRY,926.0,29,NDay,51.12,18,1,2017
2017-01-18,FROZEN FOODS,118.0,3,NDay,51.12,18,1,2017
2017-01-18,MEATS,277.846,0,NDay,51.12,18,1,2017
2017-01-18,SEAFOOD,26.945,1,NDay,51.12,18,1,2017
2017-01-19,BEVERAGES,2399.0,40,NDay,51.39,19,1,2017
2017-01-19,DAIRY,811.0,24,NDay,51.39,19,1,2017
2017-01-19,FROZEN FOODS,117.059,3,NDay,51.39,19,1,2017
2017-01-19,MEATS,259.604,0,NDay,51.39,19,1,2017
2017-01-19,SEAFOOD,24.641,1,NDay,51.39,19,1,2017
2017-01-20,BEVERAGES,1924.0,39,NDay,52.33,20,1,2017
2017-01-20,DAIRY,688.0,22,NDay,52.33,20,1,2017
2017-01-20,FROZEN FOODS,119.601,4,NDay,52.33,20,1,2017
2017-01-20,MEATS,733.804,46,NDay,52.33,20,1,2017
2017-01-20,SEAFOOD,26.973,6,NDay,52.33,20,1,2017
2017-01-21,BEVERAGES,2963.0,40,NDay,52.33049368863955,21,1,2017
2017-01-21,DAIRY,918.0,21,NDay,52.33111079943899,21,1,2017
2017-01-21,FROZEN FOODS,91.0,3,NDay,52.33148106591865,21,1,2017
2017-01-21,MEATS,281.905,0,NDay,52.33308555399719,21,1,2017
2017-01-21,SEAFOOD,39.34,1,NDay,52.334072931276296,21,1,2017
2017-01-22,BEVERAGES,1083.0,32,NDay,52.550431977559604,22,1,2017
2017-01-22,DAIRY,349.0,18,NDay,52.55104908835904,22,1,2017
2017-01-22,FROZEN FOODS,36.0,1,NDay,52.55141935483871,22,1,2017
2017-01-22,MEATS,95.406,0,NDay,52.55302384291725,22,1,2017
2017-01-22,SEAFOOD,16.549,0,NDay,52.55401122019635,22,1,2017
2017-01-23,BEVERAGES,3075.0,39,NDay,52.77,23,1,2017
2017-01-23,DAIRY,956.0,22,NDay,52.77,23,1,2017
2017-01-23,FROZEN FOODS,81.803,2,NDay,52.77,23,1,2017
2017-01-23,MEATS,243.851,0,NDay,52.77,23,1,2017
2017-01-23,SEAFOOD,12.756,0,NDay,52.77,23,1,2017
2017-01-24,BEVERAGES,2499.0,40,NDay,52.38,24,1,2017
2017-01-24,DAIRY,744.0,20,NDay,52.38,24,1,2017
2017-01-24,FROZEN FOODS,89.726,3,NDay,52.38,24,1,2017
2017-01-24,MEATS,248.489,0,NDay,52.38,24,1,2017
2017-01-24,SEAFOOD,17.691,1,NDay,52.38,24,1,2017
2017-01-25,BEVERAGES,2498.0,44,NDay,52.14,25,1,2017
2017-01-25,DAIRY,930.0,30,NDay,52.14,25,1,2017
2017-01-25,FROZEN FOODS,129.762,3,NDay,52.14,25,1,2017
2017-01-25,MEATS,315.459,0,NDay,52.14,25,1,2017
2017-01-25,SEAFOOD,21.958,1,NDay,52.14,25,1,2017
2017-01-26,BEVERAGES,1829.0,26,NDay,53.24,26,1,2017
2017-01-26,DAIRY,719.0,17,NDay,53.24,26,1,2017
2017-01-26,FROZEN FOODS,89.0,0,NDay,53.24,26,1,2017
2017-01-26,MEATS,256.342,0,NDay,53.24,26,1,2017
2017-01-26,SEAFOOD,35.122,1,NDay,53.24,26,1,2017
2017-01-27,BEVERAGES,2301.0,32,NDay,53.18,27,1,2017
2017-01-27,DAIRY,810.0,18,NDay,53.18,27,1,2017
2017-01-27,FROZEN FOODS,156.541,2,NDay,53.18,27,1,2017
2017-01-27,MEATS,685.893,47,NDay,53.18,27,1,2017
2017-01-27,SEAFOOD,40.822,7,NDay,53.18,27,1,2017
2017-01-28,BEVERAGES,2662.0,30,NDay,53.17938288920056,28,1,2017
2017-01-28,DAIRY,881.0,18,NDay,53.178611500701265,28,1,2017
2017-01-28,FROZEN FOODS,123.084,2,NDay,53.17814866760168,28,1,2017
2017-01-28,MEATS,238.377,0,NDay,53.17614305750351,28,1,2017
2017-01-28,SEAFOOD,28.67,1,NDay,53.17490883590463,28,1,2017
2017-01-29,BEVERAGES,1059.0,16,NDay,52.904460028050494,29,1,2017
2017-01-29,DAIRY,329.0,15,NDay,52.90368863955119,29,1,2017
2017-01-29,FROZEN FOODS,66.0,1,NDay,52.903225806451616,29,1,2017
2017-01-29,MEATS,99.83,0,NDay,52.901220196353435,29,1,2017
2017-01-29,SEAFOOD,12.271,0,NDay,52.89998597475456,29,1,2017
2017-01-30,BEVERAGES,1986.0,30,NDay,52.63,30,1,2017
2017-01-30,DAIRY,841.0,19,NDay,52.63,30,1,2017
2017-01-30,FROZEN FOODS,70.0,1,NDay,52.63,30,1,2017
2017-01-30,MEATS,302.193,0,NDay,52.63,30,1,2017
2017-01-30,SEAFOOD,15.851,0,NDay,52.63,30,1,2017
2017-01-31,BEVERAGES,1965.0,26,NDay,52.75,31,1,2017
2017-01-31,DAIRY,749.0,17,NDay,52.75,31,1,2017
2017-01-31,FROZEN FOODS,78.0,2,NDay,52.75,31,1,2017
2017-01-31,MEATS,362.781,0,NDay,52.75,31,1,2017
2017-01-31,SEAFOOD,17.671,1,NDay,52.75,31,1,2017
2017-02-01,BEVERAGES,2399.0,28,NDay,53.9,1,2,2017
2017-02-01,DAIRY,937.0,17,NDay,53.9,1,2,2017
2017-02-01,FROZEN FOODS,153.0,2,NDay,53.9,1,2,2017
2017-02-01,MEATS,285.026,0,NDay,53.9,1,2,2017
2017-02-01,SEAFOOD,31.098999,1,NDay,53.9,1,2,2017
2017-02-02,BEVERAGES,2257.0,18,NDay,53.55,2,2,2017
2017-02-02,DAIRY,768.0,17,NDay,53.55,2,2,2017
2017-02-02,FROZEN FOODS,111.475,2,NDay,53.55,2,2,2017
2017-02-02,MEATS,193.863,0,NDay,53.55,2,2,2017
2017-02-02,SEAFOOD,23.109,1,NDay,53.55,2,2,2017
2017-02-03,BEVERAGES,2236.0,20,NDay,53.81,3,2,2017
2017-02-03,DAIRY,875.0,16,NDay,53.81,3,2,2017
2017-02-03,FROZEN FOODS,110.0,3,NDay,53.81,3,2,2017
2017-02-03,MEATS,655.744,50,NDay,53.81,3,2,2017
2017-02-03,SEAFOOD,62.092,7,NDay,53.81,3,2,2017
2017-02-04,BEVERAGES,2737.0,24,NDay,53.80910238429173,4,2,2017
2017-02-04,DAIRY,890.0,18,NDay,53.80798036465638,4,2,2017
2017-02-04,FROZEN FOODS,117.265,3,NDay,53.807307152875175,4,2,2017
2017-02-04,MEATS,259.958,0,NDay,53.804389901823285,4,2,2017
2017-02-04,SEAFOOD,35.109,1,NDay,53.802594670406734,4,2,2017
2017-02-05,BEVERAGES,1063.0,20,NDay,53.40921458625526,5,2,2017
2017-02-05,DAIRY,380.0,16,NDay,53.408092566619914,5,2,2017
2017-02-05,FROZEN FOODS,41.0,2,NDay,53.40741935483871,5,2,2017
2017-02-05,MEATS,81.72,0,NDay,53.40450210378682,5,2,2017
2017-02-05,SEAFOOD,13.16,0,NDay,53.40270687237027,5,2,2017
2017-02-06,BEVERAGES,2238.0,19,NDay,53.01,6,2,2017
2017-02-06,DAIRY,768.0,16,NDay,53.01,6,2,2017
2017-02-06,FROZEN FOODS,87.0,3,NDay,53.01,6,2,2017
2017-02-06,MEATS,273.241,0,NDay,53.01,6,2,2017
2017-02-06,SEAFOOD,18.201,1,NDay,53.01,6,2,2017
2017-02-07,BEVERAGES,2169.0,23,NDay,52.19,7,2,2017
2017-02-07,DAIRY,839.0,18,NDay,52.19,7,2,2017
2017-02-07,FROZEN FOODS,95.841,3,NDay,52.19,7,2,2017
2017-02-07,MEATS,249.838,0,NDay,52.19,7,2,2017
2017-02-07,SEAFOOD,37.947,1,NDay,52.19,7,2,2017
2017-02-08,BEVERAGES,2523.0,32,NDay,52.37,8,2,2017
2017-02-08,DAIRY,871.0,24,NDay,52.37,8,2,2017
2017-02-08,FROZEN FOODS,122.956,4,NDay,52.37,8,2,2017
2017-02-08,MEATS,309.3,2,NDay,52.37,8,2,2017
2017-02-08,SEAFOOD,33.384,1,NDay,52.37,8,2,2017
2017-02-09,BEVERAGES,2112.0,12,NDay,52.99,9,2,2017
2017-02-09,DAIRY,733.0,14,NDay,52.99,9,2,2017
2017-02-09,FROZEN FOODS,97.0,1,NDay,52.99,9,2,2017
2017-02-09,MEATS,197.32901,0,NDay,52.99,9,2,2017
2017-02-09,SEAFOOD,20.24,1,NDay,52.99,9,2,2017
2017-02-10,BEVERAGES,2466.0,11,NDay,53.84,10,2,2017
2017-02-10,DAIRY,804.0,17,NDay,53.84,10,2,2017
2017-02-10,FROZEN FOODS,130.0,1,NDay,53.84,10,2,2017
2017-02-10,MEATS,609.167,47,NDay,53.84,10,2,2017
2017-02-10,SEAFOOD,32.547,5,NDay,53.84,10,2,2017
2017-02-11,BEVERAGES,2596.0,11,NDay,53.8390126227209,11,2,2017
2017-02-11,DAIRY,850.0,19,NDay,53.83777840112202,11,2,2017
2017-02-11,FROZEN FOODS,146.0,1,NDay,53.837037868162696,11,2,2017
2017-02-11,MEATS,306.706,1,NDay,53.83382889200561,11,2,2017
2017-02-11,SEAFOOD,35.597,1,NDay,53.83185413744741,11,2,2017
2017-02-12,BEVERAGES,1147.0,11,NDay,53.39913604488079,12,2,2017
